trust_name,ticker,aic_sector,date,price_gbx_or_gbp
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2024-01-01,1342.576
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2024-02-01,1290.993
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2024-03-01,1536.391
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2024-03-31,1436.879
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2024-04-30,1532.804
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2024-05-31,1665.291
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2024-06-30,1670.696
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2024-07-31,1732.308
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2024-08-31,1574.907
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2024-09-30,1476.975
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2024-11-01,1621.165
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2024-12-01,1468.980
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2025-01-01,1446.995
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2025-02-01,1351.403
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2025-03-01,1311.421
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2025-03-31,1365.397
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2025-04-30,1643.144
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2025-05-31,1537.321
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2025-06-30,1573.305
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2025-07-31,1679.611
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2025-08-31,1537.461
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2025-09-30,1553.456
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2025-11-01,1671.764
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2025-12-01,1573.448
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2026-01-01,1788.263
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2026-02-01,1850.945
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2026-03-01,1449.870
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2026-03-31,1531.863
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2026-04-30,1764.612
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2026-05-31,1631.854
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2026-06-30,1703.848
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2026-07-31,1780.000
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2026-08-31,1720.000
Aberforth Smaller Companies Trust,ASL,UK Smaller Companies,2026-09-17,1728.000
Alliance Witan,ALW,Global,2011-09-30,337.881
Alliance Witan,ALW,Global,2011-11-01,338.878
Alliance Witan,ALW,Global,2011-12-01,402.116
Alliance Witan,ALW,Global,2012-01-01,353.850
Alliance Witan,ALW,Global,2012-02-01,369.798
Alliance Witan,ALW,Global,2012-03-01,432.185
Alliance Witan,ALW,Global,2012-03-31,359.855
Alliance Witan,ALW,Global,2012-04-30,339.121
Alliance Witan,ALW,Global,2012-05-31,419.577
Alliance Witan,ALW,Global,2012-06-30,359.282
Alliance Witan,ALW,Global,2012-07-31,361.897
Alliance Witan,ALW,Global,2012-08-31,431.186
Alliance Witan,ALW,Global,2012-09-30,366.682
Alliance Witan,ALW,Global,2012-11-01,373.684
Alliance Witan,ALW,Global,2012-12-01,374.183
Alliance Witan,ALW,Global,2013-01-01,402.199
Alliance Witan,ALW,Global,2013-02-01,423.934
Alliance Witan,ALW,Global,2013-03-01,498.688
Alliance Witan,ALW,Global,2013-03-31,439.711
Alliance Witan,ALW,Global,2013-04-30,450.180
Alliance Witan,ALW,Global,2013-05-31,490.103
Alliance Witan,ALW,Global,2013-06-30,443.726
Alliance Witan,ALW,Global,2013-07-31,488.246
Alliance Witan,ALW,Global,2013-08-31,424.505
Alliance Witan,ALW,Global,2013-09-30,447.241
Alliance Witan,ALW,Global,2013-11-01,508.669
Alliance Witan,ALW,Global,2013-12-01,448.861
Alliance Witan,ALW,Global,2014-01-01,437.792
Alliance Witan,ALW,Global,2014-02-01,457.737
Alliance Witan,ALW,Global,2014-03-01,453.073
Alliance Witan,ALW,Global,2014-03-31,440.807
Alliance Witan,ALW,Global,2014-04-30,513.420
Alliance Witan,ALW,Global,2014-05-31,444.434
Alliance Witan,ALW,Global,2014-06-30,441.541
Alliance Witan,ALW,Global,2014-07-31,516.114
Alliance Witan,ALW,Global,2014-08-31,451.141
Alliance Witan,ALW,Global,2014-09-30,461.614
Alliance Witan,ALW,Global,2014-11-01,544.660
Alliance Witan,ALW,Global,2014-12-01,477.697
Alliance Witan,ALW,Global,2015-01-01,554.225
Alliance Witan,ALW,Global,2015-02-01,565.237
Alliance Witan,ALW,Global,2015-03-01,508.244
Alliance Witan,ALW,Global,2015-03-31,505.751
Alliance Witan,ALW,Global,2015-04-30,575.867
Alliance Witan,ALW,Global,2015-05-31,483.653
Alliance Witan,ALW,Global,2015-06-30,494.128
Alliance Witan,ALW,Global,2015-07-31,465.323
Alliance Witan,ALW,Global,2015-08-31,457.142
Alliance Witan,ALW,Global,2015-09-30,549.149
Alliance Witan,ALW,Global,2015-11-01,510.319
Alliance Witan,ALW,Global,2015-12-01,515.846
Alliance Witan,ALW,Global,2016-01-01,543.464
Alliance Witan,ALW,Global,2016-02-01,496.389
Alliance Witan,ALW,Global,2016-03-01,501.412
Alliance Witan,ALW,Global,2016-03-31,555.176
Alliance Witan,ALW,Global,2016-04-30,519.872
Alliance Witan,ALW,Global,2016-05-31,522.894
Alliance Witan,ALW,Global,2016-06-30,622.853
Alliance Witan,ALW,Global,2016-07-31,568.326
Alliance Witan,ALW,Global,2016-08-31,574.812
Alliance Witan,ALW,Global,2016-09-30,591.278
Alliance Witan,ALW,Global,2016-11-01,578.305
Alliance Witan,ALW,Global,2016-12-01,665.738
Alliance Witan,ALW,Global,2017-01-01,648.203
Alliance Witan,ALW,Global,2017-02-01,679.142
Alliance Witan,ALW,Global,2017-03-01,683.665
Alliance Witan,ALW,Global,2017-03-31,720.403
Alliance Witan,ALW,Global,2017-04-30,697.637
Alliance Witan,ALW,Global,2017-05-31,698.668
Alliance Witan,ALW,Global,2017-06-30,713.140
Alliance Witan,ALW,Global,2017-07-31,723.654
Alliance Witan,ALW,Global,2017-08-31,756.173
Alliance Witan,ALW,Global,2017-09-30,733.635
Alliance Witan,ALW,Global,2017-11-01,732.637
Alliance Witan,ALW,Global,2017-12-01,779.036
Alliance Witan,ALW,Global,2018-01-01,750.637
Alliance Witan,ALW,Global,2018-02-01,736.663
Alliance Witan,ALW,Global,2018-03-01,745.730
Alliance Witan,ALW,Global,2018-03-31,726.713
Alliance Witan,ALW,Global,2018-04-30,739.690
Alliance Witan,ALW,Global,2018-05-31,793.871
Alliance Witan,ALW,Global,2018-06-30,766.677
Alliance Witan,ALW,Global,2018-07-31,775.662
Alliance Witan,ALW,Global,2018-08-31,828.747
Alliance Witan,ALW,Global,2018-09-30,723.783
Alliance Witan,ALW,Global,2018-11-01,736.761
Alliance Witan,ALW,Global,2018-12-01,686.877
Alliance Witan,ALW,Global,2019-01-01,723.817
Alliance Witan,ALW,Global,2019-02-01,734.799
Alliance Witan,ALW,Global,2019-03-01,793.669
Alliance Witan,ALW,Global,2019-03-31,779.761
Alliance Witan,ALW,Global,2019-04-30,752.804
Alliance Witan,ALW,Global,2019-05-31,841.652
Alliance Witan,ALW,Global,2019-06-30,831.716
Alliance Witan,ALW,Global,2019-07-31,843.619
Alliance Witan,ALW,Global,2019-08-31,797.803
Alliance Witan,ALW,Global,2019-09-30,781.828
Alliance Witan,ALW,Global,2019-11-01,870.215
Alliance Witan,ALW,Global,2019-12-01,838.779
Alliance Witan,ALW,Global,2020-01-01,821.803
Alliance Witan,ALW,Global,2020-02-01,819.427
Alliance Witan,ALW,Global,2020-03-01,641.107
Alliance Witan,ALW,Global,2020-03-31,728.985
Alliance Witan,ALW,Global,2020-04-30,812.758
Alliance Witan,ALW,Global,2020-05-31,781.947
Alliance Witan,ALW,Global,2020-06-30,775.955
Alliance Witan,ALW,Global,2020-07-31,819.896
Alliance Witan,ALW,Global,2020-08-31,812.940
Alliance Witan,ALW,Global,2020-09-30,856.624
Alliance Witan,ALW,Global,2020-11-01,878.855
Alliance Witan,ALW,Global,2020-12-01,899.863
Alliance Witan,ALW,Global,2021-01-01,927.678
Alliance Witan,ALW,Global,2021-02-01,954.254
Alliance Witan,ALW,Global,2021-03-01,927.864
Alliance Witan,ALW,Global,2021-03-31,984.794
Alliance Witan,ALW,Global,2021-04-30,973.808
Alliance Witan,ALW,Global,2021-05-31,991.823
Alliance Witan,ALW,Global,2021-06-30,1072.488
Alliance Witan,ALW,Global,2021-07-31,1036.770
Alliance Witan,ALW,Global,2021-08-31,1012.835
Alliance Witan,ALW,Global,2021-09-30,1109.593
Alliance Witan,ALW,Global,2021-11-01,1020.825
Alliance Witan,ALW,Global,2021-12-01,1030.872
Alliance Witan,ALW,Global,2022-01-01,985.921
Alliance Witan,ALW,Global,2022-02-01,962.946
Alliance Witan,ALW,Global,2022-03-01,984.984
Alliance Witan,ALW,Global,2022-03-31,1017.331
Alliance Witan,ALW,Global,2022-04-30,965.005
Alliance Witan,ALW,Global,2022-05-31,903.125
Alliance Witan,ALW,Global,2022-06-30,1026.695
Alliance Witan,ALW,Global,2022-07-31,971.059
Alliance Witan,ALW,Global,2022-08-31,919.166
Alliance Witan,ALW,Global,2022-09-30,951.137
Alliance Witan,ALW,Global,2022-11-01,973.117
Alliance Witan,ALW,Global,2022-12-01,974.546
Alliance Witan,ALW,Global,2023-01-01,999.155
Alliance Witan,ALW,Global,2023-02-01,998.156
Alliance Witan,ALW,Global,2023-03-01,973.234
Alliance Witan,ALW,Global,2023-03-31,1038.533
Alliance Witan,ALW,Global,2023-04-30,989.222
Alliance Witan,ALW,Global,2023-05-31,1007.271
Alliance Witan,ALW,Global,2023-06-30,1045.243
Alliance Witan,ALW,Global,2023-07-31,1043.308
Alliance Witan,ALW,Global,2023-08-31,1087.069
Alliance Witan,ALW,Global,2023-09-30,996.339
Alliance Witan,ALW,Global,2023-11-01,1047.368
Alliance Witan,ALW,Global,2023-12-01,1172.613
Alliance Witan,ALW,Global,2024-01-01,1135.315
Alliance Witan,ALW,Global,2024-02-01,1179.352
Alliance Witan,ALW,Global,2024-03-01,1286.463
Alliance Witan,ALW,Global,2024-03-31,1227.325
Alliance Witan,ALW,Global,2024-04-30,1203.404
Alliance Witan,ALW,Global,2024-05-31,1265.814
Alliance Witan,ALW,Global,2024-06-30,1239.386
Alliance Witan,ALW,Global,2024-07-31,1263.565
Alliance Witan,ALW,Global,2024-08-31,1189.477
Alliance Witan,ALW,Global,2024-09-30,1211.468
Alliance Witan,ALW,Global,2024-11-01,1315.471
Alliance Witan,ALW,Global,2024-12-01,1243.519
Alliance Witan,ALW,Global,2025-01-01,1323.488
Alliance Witan,ALW,Global,2025-02-01,1259.579
Alliance Witan,ALW,Global,2025-03-01,1159.613
Alliance Witan,ALW,Global,2025-03-31,1137.620
Alliance Witan,ALW,Global,2025-04-30,1233.861
Alliance Witan,ALW,Global,2025-05-31,1221.664
Alliance Witan,ALW,Global,2025-06-30,1279.648
Alliance Witan,ALW,Global,2025-07-31,1306.634
Alliance Witan,ALW,Global,2025-08-31,1257.724
Alliance Witan,ALW,Global,2025-09-30,1285.718
Alliance Witan,ALW,Global,2025-11-01,1336.241
Alliance Witan,ALW,Global,2025-12-01,1281.790
Alliance Witan,ALW,Global,2026-01-01,1305.106
Alliance Witan,ALW,Global,2026-02-01,1340.484
Alliance Witan,ALW,Global,2026-03-01,1195.870
Alliance Witan,ALW,Global,2026-03-31,1273.862
Alliance Witan,ALW,Global,2026-04-30,1368.497
Alliance Witan,ALW,Global,2026-05-31,1343.929
Alliance Witan,ALW,Global,2026-06-30,1344.929
Alliance Witan,ALW,Global,2026-07-31,1379.000
Alliance Witan,ALW,Global,2026-08-31,1347.000
Alliance Witan,ALW,Global,2026-09-17,1364.000
Allianz Technology Trust,ATT,Technology & Technology Innovation,2011-09-30,32.150
Allianz Technology Trust,ATT,Technology & Technology Innovation,2011-11-01,31.100
Allianz Technology Trust,ATT,Technology & Technology Innovation,2011-12-01,297.000
Allianz Technology Trust,ATT,Technology & Technology Innovation,2012-01-01,30.150
Allianz Technology Trust,ATT,Technology & Technology Innovation,2012-02-01,33.100
Allianz Technology Trust,ATT,Technology & Technology Innovation,2012-03-01,320.750
Allianz Technology Trust,ATT,Technology & Technology Innovation,2012-03-31,32.125
Allianz Technology Trust,ATT,Technology & Technology Innovation,2012-04-30,29.900
Allianz Technology Trust,ATT,Technology & Technology Innovation,2012-05-31,299.500
Allianz Technology Trust,ATT,Technology & Technology Innovation,2012-06-30,30.125
Allianz Technology Trust,ATT,Technology & Technology Innovation,2012-07-31,32.100
Allianz Technology Trust,ATT,Technology & Technology Innovation,2012-08-31,317.000
Allianz Technology Trust,ATT,Technology & Technology Innovation,2012-09-30,30.950
Allianz Technology Trust,ATT,Technology & Technology Innovation,2012-11-01,32.100
Allianz Technology Trust,ATT,Technology & Technology Innovation,2012-12-01,32.100
Allianz Technology Trust,ATT,Technology & Technology Innovation,2013-01-01,34.100
Allianz Technology Trust,ATT,Technology & Technology Innovation,2013-02-01,34.938
Allianz Technology Trust,ATT,Technology & Technology Innovation,2013-03-01,40.903
Allianz Technology Trust,ATT,Technology & Technology Innovation,2013-03-31,36.388
Allianz Technology Trust,ATT,Technology & Technology Innovation,2013-04-30,40.300
Allianz Technology Trust,ATT,Technology & Technology Innovation,2013-05-31,44.819
Allianz Technology Trust,ATT,Technology & Technology Innovation,2013-06-30,43.750
Allianz Technology Trust,ATT,Technology & Technology Innovation,2013-07-31,47.544
Allianz Technology Trust,ATT,Technology & Technology Innovation,2013-08-31,49.100
Allianz Technology Trust,ATT,Technology & Technology Innovation,2013-09-30,51.950
Allianz Technology Trust,ATT,Technology & Technology Innovation,2013-11-01,51.900
Allianz Technology Trust,ATT,Technology & Technology Innovation,2013-12-01,52.400
Allianz Technology Trust,ATT,Technology & Technology Innovation,2014-01-01,52.900
Allianz Technology Trust,ATT,Technology & Technology Innovation,2014-02-01,56.475
Allianz Technology Trust,ATT,Technology & Technology Innovation,2014-03-01,52.400
Allianz Technology Trust,ATT,Technology & Technology Innovation,2014-03-31,47.113
Allianz Technology Trust,ATT,Technology & Technology Innovation,2014-04-30,51.830
Allianz Technology Trust,ATT,Technology & Technology Innovation,2014-05-31,50.625
Allianz Technology Trust,ATT,Technology & Technology Innovation,2014-06-30,50.175
Allianz Technology Trust,ATT,Technology & Technology Innovation,2014-07-31,56.358
Allianz Technology Trust,ATT,Technology & Technology Innovation,2014-08-31,53.500
Allianz Technology Trust,ATT,Technology & Technology Innovation,2014-09-30,53.925
Allianz Technology Trust,ATT,Technology & Technology Innovation,2014-11-01,60.856
Allianz Technology Trust,ATT,Technology & Technology Innovation,2014-12-01,56.100
Allianz Technology Trust,ATT,Technology & Technology Innovation,2015-01-01,59.565
Allianz Technology Trust,ATT,Technology & Technology Innovation,2015-02-01,62.973
Allianz Technology Trust,ATT,Technology & Technology Innovation,2015-03-01,61.200
Allianz Technology Trust,ATT,Technology & Technology Innovation,2015-03-31,62.200
Allianz Technology Trust,ATT,Technology & Technology Innovation,2015-04-30,65.270
Allianz Technology Trust,ATT,Technology & Technology Innovation,2015-05-31,60.600
Allianz Technology Trust,ATT,Technology & Technology Innovation,2015-06-30,62.000
Allianz Technology Trust,ATT,Technology & Technology Innovation,2015-07-31,59.000
Allianz Technology Trust,ATT,Technology & Technology Innovation,2015-08-31,56.050
Allianz Technology Trust,ATT,Technology & Technology Innovation,2015-09-30,62.918
Allianz Technology Trust,ATT,Technology & Technology Innovation,2015-11-01,63.200
Allianz Technology Trust,ATT,Technology & Technology Innovation,2015-12-01,64.500
Allianz Technology Trust,ATT,Technology & Technology Innovation,2016-01-01,63.861
Allianz Technology Trust,ATT,Technology & Technology Innovation,2016-02-01,58.000
Allianz Technology Trust,ATT,Technology & Technology Innovation,2016-03-01,58.700
Allianz Technology Trust,ATT,Technology & Technology Innovation,2016-03-31,62.608
Allianz Technology Trust,ATT,Technology & Technology Innovation,2016-04-30,59.800
Allianz Technology Trust,ATT,Technology & Technology Innovation,2016-05-31,62.000
Allianz Technology Trust,ATT,Technology & Technology Innovation,2016-06-30,76.830
Allianz Technology Trust,ATT,Technology & Technology Innovation,2016-07-31,74.750
Allianz Technology Trust,ATT,Technology & Technology Innovation,2016-08-31,75.500
Allianz Technology Trust,ATT,Technology & Technology Innovation,2016-09-30,80.800
Allianz Technology Trust,ATT,Technology & Technology Innovation,2016-11-01,79.900
Allianz Technology Trust,ATT,Technology & Technology Innovation,2016-12-01,83.797
Allianz Technology Trust,ATT,Technology & Technology Innovation,2017-01-01,84.425
Allianz Technology Trust,ATT,Technology & Technology Innovation,2017-02-01,89.400
Allianz Technology Trust,ATT,Technology & Technology Innovation,2017-03-01,93.200
Allianz Technology Trust,ATT,Technology & Technology Innovation,2017-03-31,97.958
Allianz Technology Trust,ATT,Technology & Technology Innovation,2017-04-30,101.500
Allianz Technology Trust,ATT,Technology & Technology Innovation,2017-05-31,98.100
Allianz Technology Trust,ATT,Technology & Technology Innovation,2017-06-30,102.200
Allianz Technology Trust,ATT,Technology & Technology Innovation,2017-07-31,104.700
Allianz Technology Trust,ATT,Technology & Technology Innovation,2017-08-31,110.229
Allianz Technology Trust,ATT,Technology & Technology Innovation,2017-09-30,115.300
Allianz Technology Trust,ATT,Technology & Technology Innovation,2017-11-01,120.000
Allianz Technology Trust,ATT,Technology & Technology Innovation,2017-12-01,116.149
Allianz Technology Trust,ATT,Technology & Technology Innovation,2018-01-01,121.500
Allianz Technology Trust,ATT,Technology & Technology Innovation,2018-02-01,125.500
Allianz Technology Trust,ATT,Technology & Technology Innovation,2018-03-01,123.215
Allianz Technology Trust,ATT,Technology & Technology Innovation,2018-03-31,130.000
Allianz Technology Trust,ATT,Technology & Technology Innovation,2018-04-30,141.000
Allianz Technology Trust,ATT,Technology & Technology Innovation,2018-05-31,140.046
Allianz Technology Trust,ATT,Technology & Technology Innovation,2018-06-30,144.000
Allianz Technology Trust,ATT,Technology & Technology Innovation,2018-07-31,163.000
Allianz Technology Trust,ATT,Technology & Technology Innovation,2018-08-31,155.781
Allianz Technology Trust,ATT,Technology & Technology Innovation,2018-09-30,134.500
Allianz Technology Trust,ATT,Technology & Technology Innovation,2018-11-01,133.000
Allianz Technology Trust,ATT,Technology & Technology Innovation,2018-12-01,122.000
Allianz Technology Trust,ATT,Technology & Technology Innovation,2019-01-01,135.500
Allianz Technology Trust,ATT,Technology & Technology Innovation,2019-02-01,143.500
Allianz Technology Trust,ATT,Technology & Technology Innovation,2019-03-01,154.716
Allianz Technology Trust,ATT,Technology & Technology Innovation,2019-03-31,164.000
Allianz Technology Trust,ATT,Technology & Technology Innovation,2019-04-30,155.800
Allianz Technology Trust,ATT,Technology & Technology Innovation,2019-05-31,164.707
Allianz Technology Trust,ATT,Technology & Technology Innovation,2019-06-30,180.200
Allianz Technology Trust,ATT,Technology & Technology Innovation,2019-07-31,168.194
Allianz Technology Trust,ATT,Technology & Technology Innovation,2019-08-31,158.800
Allianz Technology Trust,ATT,Technology & Technology Innovation,2019-09-30,156.800
Allianz Technology Trust,ATT,Technology & Technology Innovation,2019-11-01,168.360
Allianz Technology Trust,ATT,Technology & Technology Innovation,2019-12-01,164.700
Allianz Technology Trust,ATT,Technology & Technology Innovation,2020-01-01,178.200
Allianz Technology Trust,ATT,Technology & Technology Innovation,2020-02-01,177.399
Allianz Technology Trust,ATT,Technology & Technology Innovation,2020-03-01,169.800
Allianz Technology Trust,ATT,Technology & Technology Innovation,2020-03-31,187.000
Allianz Technology Trust,ATT,Technology & Technology Innovation,2020-04-30,211.631
Allianz Technology Trust,ATT,Technology & Technology Innovation,2020-05-31,225.500
Allianz Technology Trust,ATT,Technology & Technology Innovation,2020-06-30,233.000
Allianz Technology Trust,ATT,Technology & Technology Innovation,2020-07-31,251.000
Allianz Technology Trust,ATT,Technology & Technology Innovation,2020-08-31,251.000
Allianz Technology Trust,ATT,Technology & Technology Innovation,2020-09-30,252.840
Allianz Technology Trust,ATT,Technology & Technology Innovation,2020-11-01,277.000
